blockchain,,https://my.mindnode.com/Cqy6H5RRvkwBTFEsTFH1eW8zQFA5Gzvoq6ssjFxc

data science,,https://my.mindnode.com/zxRG1oYfCw5DU8ExnRnyJt6qAWz9MM41sqhniGyv

apache spark,,https://my.mindnode.com/odBHYpJQbM7LnyCw69K3KHCrKBBzeAUUQXktaKdf

software design patterns,,https://my.mindnode.com/yyJxSXTCh9xqmnCSbfoD5Ms7Nry1jxcymUDfMNqB

japanese language,,https://my.mindnode.com/F7y3iSAwZdzGnRRWLur3RpXiJviy1YF7QxZwDLxv

d3.js library,,https://my.mindnode.com/oABafsSirqHz4o8Nh4pLqwCjbqnkFE4YturNm3CS

graph databases,,https://my.mindnode.com/kAMXBibSaps4PdfxkB4jBoYBxWBfMbk1eYEzo6Cz

angularJS framework,,https://my.mindnode.com/QYBozsiUWZjbqguqyKSUV3psfhganW7PB1Wapxax

webGL,,https://my.mindnode.com/pRs2UppBdxxyS7YxD3KuqyMsFz5BNsNAyyAzzTfq

software development,,https://my.mindnode.com/C6qyyeVEzfVCyvpxD7digZzzGxV8hvcwdzAkkpjF

DevOps,,https://my.mindnode.com/4pT3AeEEywqSgdxTFBRgq3bmFpLs6s9YSaNMrxZY

laravel web framework,,https://my.mindnode.com/MbpPqGzHzySQesda9G5umY28S3spWRbzgCrGb4Uv

computers,,https://my.mindnode.com/pB9HWsxJd9fybGJtXLbiXnrMdzPhtF47yKTq3QMF

arduino,,https://my.mindnode.com/KRHuHfpmq5DzmpfFEgyvSyzQtk9t6oy7faNKbtiL

raspberry pi,,https://my.mindnode.com/TWYxfqzhfcp2sZJUGpHnZqz4fY8YFAjiuv6JBhDQ

convolutional neural networks,,https://my.mindnode.com/88ngrfYXYvJvtjsrUk6yEB1wwkKHexABji2z6sjn

bootstrap library,,https://my.mindnode.com/gkqG8tMFYa6K3qpgvqpgnz85TsJ3UpwCuiQpQPjK

spanish language,,https://my.mindnode.com/xb6QwzqtZ2sZ2ryvTeXhA8PnUdzFTWZocEoCxeZp

french language,,https://my.mindnode.com/44Pdg9ZnUsddwk5iWYwH2q2a5xHspBesoDQ2HY31

dancing,,https://my.mindnode.com/Tdvsb72Fqon42xkZGHsQx1xfKk6F6eGsgPAjCFpq

software testing,,https://my.mindnode.com/ELcJKvcycS3o6xNu8a6pgF88wCyq5wUkZRWvsfnu

everything,,https://my.mindnode.com/KdeMPbxs8KPixsa5YUq5cphqJnQg81vpHaXcDX2i

assembly programming,,https://my.mindnode.com/hKbd75qAYjBQtWMN4pzVcVnujGPppqWUKvFyYA2B

WebAssembly,,https://my.mindnode.com/hGPfuwm3pbzHXVVmB3kGRJKcPGPgeZAVFQGztxHW

open source development,,https://my.mindnode.com/i2KJsa46DzxEMaziscL7xMzJMxqAtnNFNAXaJ6d1

information retrieval,,https://my.mindnode.com/3WHuPMbUhikHhUQyKxZZ1yapNe4yp9jQcz4u55my

.NET framework,,https://my.mindnode.com/p6P2zXxZjuHy2pwzzy6yi14hPD8Nd4BQj6vraSAi

nginx server,,https://my.mindnode.com/vgUdobqCgPAzpNFwxi779aqRiqcHTXcgmrskyQqd

ruby on rails,,https://my.mindnode.com/Cyv3UUXjxZst5FjBnpkSdqn7XtqWmiZsJL3Hqqec

ansible automation,,https://my.mindnode.com/qxB5SQXpxFML8WSYfgpgs9c1zvyyu1JXGbGzSZGf

babel library,,https://my.mindnode.com/8MxSwVTHS8KP3pptyt26TxDj2urxLsTxoaquJGiE

games,,https://my.mindnode.com/xoSN9tB2yvSa2q9kboV32BC789FasA1HNxMfy536

chess,,https://my.mindnode.com/PbBNcxWhy1BNfFyCcDGutjyYwBBquHpTsDPDasTq

go game,,https://my.mindnode.com/AAT9ANXEqcbXVcypJUmtpuAEVFSxpWPsDgpRDqts

test driven development,,https://my.mindnode.com/pehL4xybBLbCbwWMjtREazVNSXVhSfxKYAe9EYAd

mongoDB,,https://my.mindnode.com/q2xktwYoqXPzUGxvqg6QQqk5MyATv8oy8nkCEsrh

unreal game engine,,https://my.mindnode.com/yRZNc3qGqiHGa4j1PQFP2MbwukvassARw1xfWyXx

blender 3d graphics,,https://my.mindnode.com/zr3hcyysGypEUsWfPBqat9kSpTpkQzjb6NG7K5EL

3d modelling,,https://my.mindnode.com/KwqKLxpHNEMg45pZ6PpMQmgWimEdYxWa7JzTeGTi

piano,,https://my.mindnode.com/pvMP2qSLMX41bu73x5sazays2sYQXnMqkWz3wSEc

lua programming language,,https://my.mindnode.com/shBhz6QyUcsxTG4D63sou6E6ydvR4A4dX6KvJ2D4

dart programming language,,https://my.mindnode.com/ZC6FptzepkYtF6P6fcyGTdKLkGRPrUvcJZFNpGTK

OCaml programming language,,https://my.mindnode.com/xnifgKpgF18BD4GzLJY4zKfLKeV7rBXRVGqnVrL3

linux containers,,https://my.mindnode.com/sebTbnwH1piLBvz7DxUFx3SKKyVmsbc4RsFEfJVj

java virtual machine,,https://my.mindnode.com/XyNZszb6ME9zL5EwesBPTCypXWAJjKfu8g3FxtfQ

virtual machines,,https://my.mindnode.com/Y9qqxCqNzSV8GqxCg9yJvJGsvTJUSb3a9DzvvJGJ

Neo4j database,,https://my.mindnode.com/bx426tJLzof9vjdkMH2zxKAZXABLsWd2CXHaaVV3

bots,,https://my.mindnode.com/cEiDW9MbfjEwzmmE637yBJE7WgHSNtx7zSMsTmVv

software tooling,,https://my.mindnode.com/6B77dXUMkyNUm2KxBT6qypwqcXz23vXvkqz9Ezdr

productivity software,,https://my.mindnode.com/M6LrzfnwSvKBWGhNgJhzwnc7mkKPTq17VqPBAqb2

karabiner macOS app,,https://my.mindnode.com/hqzoDQSdDSLHK8yssrbbiC6SdhapeRg9SGNeznPk

hammerspoon macOS automation,,https://my.mindnode.com/gTuyPVTtpQyUuH7HZhd1jeBpio2q7p2zFxLN2Zzy

markov chains,,https://my.mindnode.com/1NpiefgrirDdunaD1stiWpyX3bcQbGMKP79hosmN

probabiliy theory,,https://my.mindnode.com/https://github.com/nikitavoloboev/learn-anything/issues/733

LLVM compiler infrastructure,,https://my.mindnode.com/sQuPeeiDsBpGJDCz4mFg25iP2zBzo2GxhzjkCTBJ

computation,,https://my.mindnode.com/QWix8KpcBYXDpa7zVmVyiRbdv5KmAszxZqfyCP7s

computational complexity theory,,https://my.mindnode.com/HhbXPapV6af2Kb8dB5xDLJoLahCpKsuCWzucVrk7

concurrency,,https://my.mindnode.com/mb8GSLMzQTjoqN1AnmMbE8Uv91pyKfbA7NdAvvyk

control systems,,https://my.mindnode.com/r17byHmpCEnHyTYCity7LXPGxD94d1aybnv1xzVW

spirituality,,https://my.mindnode.com/SmSpRm4TvWTpqxxXLPtyyqDhytKfLG9oxRrW8ujj

buddhism,,https://my.mindnode.com/d3Fxm8vfSbYWpbZtmwWjxxwPUfxEsPs45iPGydYp

watchOS,,https://my.mindnode.com/JVr5HFsfah63syE1PsYsczMxc1ZhVQVZcQNxonDa

tvOS,,https://my.mindnode.com/eqCzKZyfzu1zsoiGnVqehJbXDqRo3HYm6Ww1Ssdq

virtual private networks,,https://my.mindnode.com/CzViS3qsYSPreTTjveyGSmfFJQ4Vy9GJMjJdXn5x

hacking,,https://my.mindnode.com/7dWQHvRBshf6cmgczxFGLTq9Lqg5DpiYqxs8UG3K

information security,,https://my.mindnode.com/JnJxmfMwcigFArLsxvGTi1VwpK42vxbZzfBDSaEr

ethics,,https://my.mindnode.com/mAqtpK7sLQd15ytMqPAL8qvfqbRKgAmsyxkyWtnc

startups,,https://my.mindnode.com/https://my.mindnode.com/3qMybqBsd4E8yeiP48HYyT6s6aSGx17EMaKffkyk

vulkan graphics api,,https://my.mindnode.com/https://my.mindnode.com/ej8XKCb4Gopu2Uxz5Cc6qRJyraETKeGXdABzYNYr

metal graphics API,,https://my.mindnode.com/https://my.mindnode.com/ssctrumvnugypufquw6ihpnyzdwkvysz4gpxshoy

scalable vector graphics,,https://my.mindnode.com/https://my.mindnode.com/8pnx8PXUk23xQbo8W3vBEKVsqqzgnAQrbFpyCgu1

vector graphics,,https://my.mindnode.com/https://my.mindnode.com/o9uU98MTo7erfjPjsz7iuktX8CHBW77aZZ297CpG

character encoding,,https://my.mindnode.com/https://my.mindnode.com/P1er9W1opUoRpZx5dhz9XtSr9Ff8Cx6ksgZLs6h8

game consoles,,https://my.mindnode.com/https://my.mindnode.com/NN7AnVMbqvozzjkJaZVUsSUz867pNyt6hAKsxa2w

sonic pi,,https://my.mindnode.com/https://my.mindnode.com/fah1U7bBiNFbxtVCwPT9MpCT4mbovqxvqTkUqpn5

atom text editor,,https://my.mindnode.com/https://my.mindnode.com/sjyyVYFviACirWkDBZuW2CbvwyGbaAAy8aYYnoc2
